"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"11782","chr15",80078354,80084982,6629,"*",5.48013,36.80391,"Snord43","Promoter","TSS"
"11783","chr15",80089283,80091803,2521,"*",5.98848,33.35039,"Syngr1","Promoter","TSS"
"11784","chr15",80095794,80099393,3600,"*",6.6782,47.19825,"Syngr1","Intron","Intron"
"11785","chr15",80110508,80112424,1917,"*",4.18887,14.02377,"Syngr1","Exon","Exon"
"11786","chr15",80131293,80135135,3843,"*",10.29904,70.38173,"Tab1","Promoter","TSS"
"11787","chr15",80216576,80217982,1407,"*",2.90111,5.24956,"Mief1","Intergenic","enhancer"
"11788","chr15",80219106,80220845,1740,"*",2.27059,3.67381,"Mief1","Intergenic","enhancer"
"11789","chr15",80233254,80235258,2005,"*",7.90302,43.20777,"Mief1","Promoter","TSS"
"11790","chr15",80254460,80257458,2999,"*",12.10463,87.02554,"Atf4","Promoter","TSS"
"11791","chr15",80262646,80264798,2153,"*",4.6295,19.3239,"Rps19bp1","Promoter","TSS"
"11792","chr15",80710391,80712423,2033,"*",5.40206,21.59586,"Tnrc6b","Promoter","TSS"
"11793","chr15",80798024,80799428,1405,"*",5.30203,20.82874,"Tnrc6b","Promoter","TSS"
"11794","chr15",80947319,80950993,3675,"*",4.50796,24.10289,"Adsl","Promoter","TSS"
"11795","chr15",81044598,81045960,1363,"*",3.80145,10.33091,"Mkl1","Promoter","TSS"
"11796","chr15",81189861,81191970,2110,"*",6.00229,26.3849,"Mkl1","Promoter","TSS"
"11797","chr15",81198293,81199678,1386,"*",4.7018,16.37087,"4930483J18Rik","Intergenic","enhancer"
"11798","chr15",81398389,81401032,2644,"*",8.60329,49.94098,"Xpnpep3","Promoter","TSS"
"11799","chr15",81465423,81467797,2375,"*",6.70256,32.30051,"Rbx1","Promoter","TSS"
"11800","chr15",81511364,81515358,3995,"*",7.46711,42.79688,"Rbx1","Intergenic","enhancer"
"11801","chr15",81521779,81524316,2538,"*",7.30279,37.64493,"Rbx1","Intergenic","enhancer"
"11802","chr15",81584632,81587467,2836,"*",3.16344,12.34365,"Ep300","Promoter","TSS"
"11803","chr15",81663287,81664870,1584,"*",8.58596,57.55196,"L3mbtl2","Promoter","TSS"
"11804","chr15",81728116,81730743,2628,"*",9.20894,57.6674,"Rangap1","Promoter","TSS"
"11805","chr15",81744527,81746519,1993,"*",4.06162,13.22036,"Zc3h7b","Promoter","TSS"
"11806","chr15",81801257,81803704,2448,"*",7.53356,41.60389,"Gm17597","Promoter","TSS"
"11807","chr15",81809933,81812650,2718,"*",9.01495,56.22442,"Tef","Promoter","TSS"
"11808","chr15",81834273,81837704,3432,"*",6.30241,28.87307,"Tef","Intergenic","enhancer"
"11809","chr15",81855279,81860945,5667,"*",6.47786,44.65593,"Tob2","Promoter","TSS"
"11810","chr15",81870836,81873384,2549,"*",8.58254,52.04572,"Aco2","Promoter","TSS"
"11811","chr15",81924469,81926142,1674,"*",4.28402,20.66444,"Polr3h","Promoter","TSS"
"11812","chr15",82014497,82017298,2802,"*",7.71583,50.53073,"Xrcc6","Promoter","TSS"
"11813","chr15",82044709,82048343,3635,"*",7.78253,53.94138,"Snu13","Promoter","TSS"
"11814","chr15",82126748,82128633,1886,"*",5.93321,33.07036,"Ccdc134","Promoter","TSS"
"11815","chr15",82146476,82148726,2251,"*",4.75183,20.2204,"Srebf2","Promoter","TSS"
"11816","chr15",82243587,82245140,1554,"*",7.00268,34.94259,"Cenpm","Promoter","TSS"
"11817","chr15",82346451,82348426,1976,"*",8.30317,47.02363,"Smdt1","Promoter","TSS"
"11818","chr15",82352353,82355112,2760,"*",8.5001,56.5805,"Ndufa6","Promoter","TSS"
"11819","chr15",82363065,82366265,3201,"*",4.30161,22.55171,"Ndufa6","Intergenic","enhancer"
"11820","chr15",83032422,83034581,2160,"*",7.88169,74.13013,"Nfam1","Promoter","TSS"
"11821","chr15",83099460,83100869,1410,"*",4.63642,18.38842,"Serhl","Promoter","TSS"
"11822","chr15",83121261,83123186,1926,"*",3.53557,14.53089,"Rrp7a","Promoter","TSS"
"11823","chr15",83147727,83149253,1527,"*",5.6249,36.16142,"Poldip3","Promoter","TSS"
"11824","chr15",83171505,83173019,1515,"*",5.57392,29.2397,"Cyb5r3","Promoter","TSS"
"11825","chr15",83343877,83345479,1603,"*",2.39125,4.2768,"Arfgap3","Intron","Intron"
"11826","chr15",83349043,83350751,1709,"*",9.78799,71.58839,"Arfgap3","Promoter","TSS"
"11827","chr15",83431634,83433621,1988,"*",5.5021,22.37506,"Pacsin2","Promoter","TSS"
"11828","chr15",83462982,83464540,1559,"*",8.28436,57.11197,"Pacsin2","Promoter","TSS"
"11829","chr15",83473766,83475139,1374,"*",4.91909,20.98711,"Pacsin2","Intergenic","enhancer"
"11830","chr15",83562285,83565492,3208,"*",7.0325,39.80313,"Tspo","Promoter","TSS"
"11831","chr15",83594188,83595580,1393,"*",8.67248,54.10632,"Ttll12","Promoter","TSS"
"11832","chr15",84190897,84193058,2162,"*",4.33304,19.42781,"Samm50","Promoter","TSS"
"11833","chr15",84312320,84316112,3793,"*",6.70256,32.30051,"Parvg","Exon","Exon"
"11834","chr15",84323688,84326529,2842,"*",10.46406,81.15205,"Parvg","Promoter","TSS"
"11835","chr15",84772527,84775550,3024,"*",4.79193,20.74443,"Arhgap8","Intergenic","enhancer"
"11836","chr15",84855301,84857393,2093,"*",5.90226,25.56767,"Phf21b","Promoter","TSS"
"11837","chr15",84893917,84896790,2874,"*",3.97137,12.57913,"Nup50","Intergenic","enhancer"
"11838","chr15",84922624,84925034,2411,"*",6.2302,38.00359,"Nup50","Promoter","TSS"
"11839","chr15",84986881,84988771,1891,"*",5.09664,22.84727,"5031439G07Rik","Promoter","TSS"
"11840","chr15",85036196,85038442,2247,"*",6.52146,31.98616,"Fam118a","Promoter","TSS"
"11841","chr15",85335640,85337708,2069,"*",6.10233,27.20679,"Atxn10","Promoter","TSS"
"11842","chr15",85652626,85658416,5791,"*",5.95705,28.66469,"Lncppara","Intron","Intron"
"11843","chr15",85665839,85674390,8552,"*",7.90302,43.20777,"Lncppara","Exon","Exon"
"11844","chr15",85810664,85812267,1604,"*",7.00268,34.94259,"Cdpf1","Promoter","TSS"
"11845","chr15",85859784,85861001,1218,"*",4.68248,22.8424,"Gtse1","Promoter","TSS"
"11846","chr15",86050643,86052360,1718,"*",7.10272,35.83732,"Gramd4","Intergenic","enhancer"
"11847","chr15",86054209,86060581,6373,"*",5.54185,26.77128,"Gramd4","Promoter","TSS"
"11848","chr15",86181940,86186106,4167,"*",7.53175,43.59158,"Cerk","Promoter","TSS"
"11849","chr15",86213190,86215166,1977,"*",8.77168,62.92034,"Tbc1d22a","Promoter","TSS"
"11850","chr15",88595569,88597401,1833,"*",7.49144,43.40452,"Zdhhc25","Promoter","TSS"
"11851","chr15",88732179,88735040,2862,"*",7.949,44.44159,"Brd1","Promoter","TSS"
"11852","chr15",88750111,88753746,3636,"*",5.80222,24.75959,"Zbed4","Promoter","TSS"
"11853","chr15",88818368,88820761,2394,"*",4.75237,23.54569,"Alg12","Promoter","TSS"
"11854","chr15",88854686,88856030,1345,"*",5.62612,25.59907,"Pim3","Intergenic","enhancer"
"11855","chr15",89074452,89078976,4525,"*",5.93684,30.21066,"Trabd","Promoter","TSS"
"11856","chr15",89127201,89129318,2118,"*",5.62612,25.59907,"Hdac10","Promoter","TSS"
"11857","chr15",89138082,89141154,3073,"*",3.56039,16.8239,"Mapk12","Promoter","TSS"
"11858","chr15",89147723,89150055,2333,"*",2.92808,6.94351,"Mapk11","Promoter","TSS"
"11859","chr15",89195287,89197428,2142,"*",8.7387,59.41318,"Dennd6b","Promoter","TSS"
"11860","chr15",89206462,89207437,976,"*",2.50096,3.36283,"Ppp6r2","Intergenic","enhancer"
"11861","chr15",89208670,89212849,4180,"*",3.81839,19.76674,"Ppp6r2","Promoter","TSS"
"11862","chr15",89314055,89316137,2083,"*",4.59983,24.96947,"Sbf1","Promoter","TSS"
"11863","chr15",89322576,89324625,2050,"*",5.69646,33.02516,"Adm2","Promoter","TSS"
"11864","chr15",89354743,89357527,2785,"*",4.38058,26.99791,"Lmf2","Promoter","TSS"
"11865","chr15",89372564,89375111,2548,"*",4.1779,17.16002,"Tymp","Promoter","TSS"
"11866","chr15",89428231,89430568,2338,"*",8.28667,51.23236,"Chkb","Promoter","TSS"
"11867","chr15",93273371,93276311,2941,"*",8.00306,44.15351,"Gxylt1","Promoter","TSS"
"11868","chr15",93335979,93337660,1682,"*",5.40206,21.59586,"Yaf2","Promoter","TSS"
"11869","chr15",93397437,93399470,2034,"*",2.84071,8.62794,"Pphln1","Promoter","TSS"
"11870","chr15",95790208,95791641,1434,"*",4.40293,20.09784,"Ano6","Promoter","TSS"
"11871","chr15",96284199,96289127,4929,"*",5.40206,21.59586,"Arid2","Promoter","TSS"
"11872","chr15",96459902,96462870,2969,"*",7.04048,40.78953,"Scaf11","Promoter","TSS"
"11873","chr15",96474926,96475978,1053,"*",3.50134,8.51735,"Scaf11","Intergenic","enhancer"
"11874","chr15",96639882,96643580,3699,"*",4.27749,17.0585,"Slc38a1","Promoter","TSS"
"11875","chr15",96696048,96700986,4939,"*",8.20314,46.06163,"Slc38a2","Promoter","TSS"
"11876","chr15",96708609,96710637,2029,"*",6.8026,33.17419,"Slc38a2","Intergenic","enhancer"
"11877","chr15",96719497,96720565,1069,"*",4.60176,15.65803,"Slc38a2","Intergenic","enhancer"
"11878","chr15",96729374,96730652,1279,"*",4.10157,12.25062,"Slc38a2","Intergenic","enhancer"
"11879","chr15",96735997,96738039,2043,"*",4.40168,14.26308,"Slc38a2","Intergenic","enhancer"
"11880","chr15",96817181,96818255,1075,"*",3.2363,9.02523,"Slc38a2","Intergenic","enhancer"
"11881","chr15",97342767,97344388,1622,"*",3.10119,6.28485,"Pced1b","Intron","Intron"
"11882","chr15",97360466,97363512,3047,"*",6.50249,30.57146,"Pced1b","Promoter","TSS"
"11883","chr15",97773079,97774627,1549,"*",6.00229,26.3849,"Rapgef3","Intergenic","enhancer"
"11884","chr15",97783639,97786527,2889,"*",4.30941,23.50093,"Slc48a1","Promoter","TSS"
"11885","chr15",97830706,97832188,1483,"*",3.65815,11.28159,"Hdac7","Promoter","TSS"
"11886","chr15",97963672,97965154,1483,"*",3.77023,18.16235,"Tmem106c","Promoter","TSS"
"11887","chr15",98107939,98108920,982,"*",3.63416,13.13358,"Pfkm","Promoter","TSS"
"11888","chr15",98144735,98146114,1380,"*",6.30241,28.87307,"Asb8","Promoter","TSS"
"11889","chr15",98531739,98534698,2960,"*",7.13041,39.78296,"Kansl2","Promoter","TSS"
"11890","chr15",98565496,98569172,3677,"*",9.00344,53.904,"9330020H09Rik","Promoter","TSS"
"11891","chr15",98662075,98664752,2678,"*",7.64923,44.63575,"Ddx23","Promoter","TSS"
"11892","chr15",98676284,98678251,1968,"*",6.43947,34.7145,"Rnd1","Promoter","TSS"
"11893","chr15",98761416,98763813,2398,"*",7.45832,39.78298,"Arf3","Promoter","TSS"
"11894","chr15",98829141,98832816,3676,"*",7.40283,38.55771,"Prkag1","Promoter","TSS"
"11895","chr15",98868255,98872875,4621,"*",5.17452,24.65338,"Kmt2d","Promoter","TSS"
"11896","chr15",98878969,98881906,2938,"*",4.80831,25.18777,"Rhebl1","Promoter","TSS"
"11897","chr15",98892505,98894632,2128,"*",4.61259,22.14713,"Dhh","Exon","Exon"
"11898","chr15",98916328,98919598,3271,"*",4.93439,28.98316,"Lmbr1l","Promoter","TSS"
"11899","chr15",98931546,98935660,4115,"*",6.93492,44.02929,"Tuba1b","Promoter","TSS"
"11900","chr15",98984850,98986381,1532,"*",5.20199,20.06426,"4930578M01Rik","Promoter","TSS"
"11901","chr15",98991202,98993937,2736,"*",8.80336,51.91283,"4930578M01Rik","Intergenic","enhancer"
"11902","chr15",99028684,99034599,5916,"*",8.83304,57.07859,"Tuba1c","Promoter","TSS"
"11903","chr15",99071631,99076729,5099,"*",8.887,64.07975,"Troap","Promoter","TSS"
"11904","chr15",99097982,99102313,4332,"*",6.52768,32.90382,"Dnajc22","Promoter","TSS"
"11905","chr15",99112570,99118004,5435,"*",7.00268,34.94259,"Spats2","Intergenic","enhancer"
"11906","chr15",99118898,99121806,2909,"*",3.29987,12.29966,"Spats2","Intergenic","enhancer"
"11907","chr15",99125275,99127462,2188,"*",8.60329,49.94098,"Spats2","Promoter","TSS"
"11908","chr15",99161327,99163005,1679,"*",2.40092,2.93073,"Spats2","Intron","Intron"
"11909","chr15",99250628,99253098,2471,"*",6.69748,48.22509,"Mcrs1","Promoter","TSS"
"11910","chr15",99293638,99295938,2301,"*",3.97137,12.57913,"Prpf40b","Promoter","TSS"
"11911","chr15",99386926,99394058,7133,"*",8.40092,63.66208,"Tmbim6","Promoter","TSS"
"11912","chr15",99416996,99418402,1407,"*",3.10196,6.4861,"Tmbim6","Intergenic","enhancer"
"11913","chr15",99456664,99459367,2704,"*",6.39554,38.01568,"Nckap5l","Promoter","TSS"
"11914","chr15",99473512,99476750,3239,"*",8.30317,47.02363,"Bcdin3d","Promoter","TSS"
"11915","chr15",99649553,99653166,3614,"*",7.13041,39.78296,"Racgap1","Promoter","TSS"
"11916","chr15",99723886,99726426,2541,"*",8.32191,60.5314,"Cox14","Promoter","TSS"
"11917","chr15",99771248,99772941,1694,"*",4.74152,24.48284,"Cers5","Promoter","TSS"
"11918","chr15",100037537,100039554,2018,"*",6.24143,36.34431,"Dip2b","Promoter","TSS"
"11919","chr15",100227428,100229786,2359,"*",6.1985,29.29636,"Atf1","Promoter","TSS"
"11920","chr15",100304242,100305883,1642,"*",3.26889,13.40407,"Mettl7a1","Promoter","TSS"
"11921","chr15",100422046,100424097,2052,"*",4.8263,18.87593,"Slc11a2","Promoter","TSS"
"11922","chr15",100460086,100463239,3154,"*",6.70256,32.30051,"Letmd1","Exon","Exon"
"11923","chr15",100468208,100469746,1539,"*",3.86386,17.15525,"Letmd1","Promoter","TSS"
"11924","chr15",100550645,100552524,1880,"*",4.91086,24.03624,"Tfcp2","Promoter","TSS"
"11925","chr15",100613242,100617042,3801,"*",4.16405,33.82756,"Dazap2","Promoter","TSS"
"11926","chr15",100668309,100670082,1774,"*",5.49849,34.61452,"Bin2","Promoter","TSS"
"11927","chr15",100719084,100720999,1916,"*",4.66197,24.0345,"Galnt6","Promoter","TSS"
"11928","chr15",100722004,100723541,1538,"*",5.66571,46.69485,"Galnt6","Promoter","TSS"
"11929","chr15",101143706,101149159,5454,"*",9.60367,59.99453,"Acvrl1","Exon","Exon"
"11930","chr15",101165367,101166299,933,"*",3.07197,9.08025,"Acvr1b","Intergenic","enhancer"
"11931","chr15",101173503,101175664,2162,"*",6.40245,29.71817,"Acvr1b","Promoter","TSS"
"11932","chr15",101222265,101225346,3082,"*",8.9034,52.90598,"A330009N23Rik","Promoter","TSS"
"11933","chr15",101245953,101246898,946,"*",3.50134,8.51735,"Nr4a1","Intergenic","enhancer"
"11934","chr15",101261602,101263184,1583,"*",4.26297,15.20958,"Nr4a1","Intergenic","enhancer"
"11935","chr15",101283458,101285455,1998,"*",5.00865,27.33549,"Atg101","Promoter","TSS"
"11936","chr15",101316326,101317884,1559,"*",3.48439,12.15827,"6030408B16Rik","Intergenic","enhancer"
"11937","chr15",102072932,102076069,3138,"*",5.24313,31.20185,"Eif4b","Promoter","TSS"
"11938","chr15",102134477,102136977,2501,"*",4.12221,22.01785,"Spryd3","Promoter","TSS"
"11939","chr15",102146367,102151910,5544,"*",6.58588,47.99128,"Soat2","Promoter","TSS"
"11940","chr15",102202805,102205179,2375,"*",3.87745,11.13689,"Csad","Promoter","TSS"
"11941","chr15",102243229,102248238,5010,"*",5.87031,30.70681,"Rarg","Promoter","TSS"
"11942","chr15",102256385,102258947,2563,"*",5.28617,22.23962,"Rarg","Promoter","TSS"
"11943","chr15",102278592,102280674,2083,"*",5.87057,35.5983,"Mfsd5","Promoter","TSS"
"11944","chr15",102295278,102297013,1736,"*",6.55649,33.92424,"Espl1","Promoter","TSS"
"11945","chr15",102326379,102328137,1759,"*",4.77739,21.67082,"Pfdn5","Promoter","TSS"
"11946","chr15",102349329,102351573,2245,"*",6.50249,30.57146,"Aaas","Promoter","TSS"
"11947","chr15",102362131,102363562,1432,"*",4.75237,23.54569,"Sp7","Promoter","TSS"
"11948","chr15",102375763,102378183,2421,"*",6.08361,36.35815,"Sp7","Intergenic","enhancer"
"11949","chr15",102386461,102387354,894,"*",2.81115,4.96084,"Sp1","Intergenic","enhancer"
"11950","chr15",102398650,102400695,2046,"*",7.30279,37.64493,"Sp1","Intergenic","enhancer"
"11951","chr15",102406432,102407468,1037,"*",4.80184,17.09231,"Sp1","Promoter","TSS"
"11952","chr15",102457932,102462323,4392,"*",6.45009,40.51019,"Prr13","Promoter","TSS"
"11953","chr15",102515999,102520449,4451,"*",3.95732,20.13274,"Tarbp2","Promoter","TSS"
"11954","chr15",102623584,102626312,2729,"*",9.00344,53.904,"Atf7","Promoter","TSS"
"11955","chr15",102669570,102671006,1437,"*",4.34083,20.37707,"Atp5g2","Promoter","TSS"
"11956","chr15",103151617,103152974,1358,"*",5.12057,20.45753,"D930007P13Rik","Intergenic","Intergenic"
"11957","chr15",103162609,103165519,2911,"*",3.54011,10.54032,"Smug1","Promoter","TSS"
"11958","chr15",103168482,103169604,1123,"*",3.3455,10.14672,"Smug1","Promoter","TSS"
"11959","chr15",103249653,103255842,6190,"*",7.47217,47.78043,"Nfe2","Promoter","TSS"
"11960","chr15",103257748,103260786,3039,"*",5.10195,19.30834,"Nfe2","Promoter","TSS"
"11961","chr15",103272953,103274162,1210,"*",4.1779,17.16002,"Copz1","Promoter","TSS"
"11962","chr15",103304152,103306938,2787,"*",4.0506,14.01174,"Gpr84","Intergenic","Intergenic"
"11963","chr15",103338959,103340637,1679,"*",4.15614,19.35602,"Zfp385a","Promoter","TSS"
"11964","chr15",103364664,103368398,3735,"*",2.96527,13.69751,"Itga5","Promoter","TSS"
"11965","chr16",3698382,3700293,1912,"*",4.74988,17.22173,"Mefv","Intergenic","enhancer"
"11966","chr16",3742830,3746052,3223,"*",7.10272,35.83732,"Zfp263","Promoter","TSS"
"11967","chr16",3883986,3885505,1520,"*",6.60252,31.43245,"Naa60","Promoter","TSS"
"11968","chr16",3894118,3895312,1195,"*",2.71421,4.48084,"Naa60","Exon","Exon"
"11969","chr16",3908308,3909648,1341,"*",4.50172,14.95572,"1700037C18Rik","Promoter","TSS"
"11970","chr16",4003242,4004964,1723,"*",5.31147,29.37774,"Slx4","Promoter","TSS"
"11971","chr16",4077207,4078455,1249,"*",3.80145,10.33091,"Trap1","Promoter","TSS"
"11972","chr16",4474333,4475763,1431,"*",5.00191,18.5605,"Srl","Exon","Exon"
"11973","chr16",4556685,4560710,4026,"*",10.78766,92.99725,"Tfap4","Promoter","TSS"
"11974","chr16",4584114,4587642,3529,"*",4.40168,14.26308,"Glis2","Intergenic","enhancer"
"11975","chr16",4593065,4595561,2497,"*",4.50172,14.95572,"Glis2","Promoter","TSS"
"11976","chr16",4682735,4685106,2372,"*",4.894,20.53237,"Dnaja3","Promoter","TSS"
"11977","chr16",4718010,4719091,1082,"*",4.65294,16.50664,"Nmral1","Promoter","TSS"
"11978","chr16",4722187,4724356,2170,"*",4.20161,12.91118,"Hmox2","Promoter","TSS"
"11979","chr16",4725923,4727220,1298,"*",4.91914,25.7984,"Hmox2","Promoter","TSS"
"11980","chr16",4789062,4790685,1624,"*",5.16267,25.31559,"Cdip1","Promoter","TSS"
"11981","chr16",4877915,4881612,3698,"*",10.00985,65.38621,"Ubald1","Promoter","TSS"
"11982","chr16",4885373,4887170,1798,"*",5.70218,23.95772,"Mgrn1","Promoter","TSS"
"11983","chr16",4938678,4940595,1918,"*",8.01071,66.14183,"Gm16861","Promoter","TSS"
"11984","chr16",4962674,4966637,3964,"*",8.9034,52.90598,"Anks3","Promoter","TSS"
"11985","chr16",5012143,5013494,1352,"*",5.30203,20.82874,"Rogdi","Promoter","TSS"
"11986","chr16",5048761,5051531,2771,"*",4.80831,25.18777,"Ubn1","Promoter","TSS"
"11987","chr16",5202954,5204621,1668,"*",4.0737,17.77015,"Nagpa","Promoter","TSS"
"11988","chr16",5254609,5256559,1951,"*",9.00344,53.904,"Eef2kmt","Promoter","TSS"
"11989","chr16",8635252,8639478,4227,"*",7.30279,37.64493,"Pmm2","Promoter","TSS"
"11990","chr16",8670462,8673534,3073,"*",3.51557,14.88867,"Carhsp1","Promoter","TSS"
"11991","chr16",8735175,8739761,4587,"*",7.10272,35.83732,"Usp7","Promoter","TSS"
"11992","chr16",8765757,8769178,3422,"*",4.90335,18.85776,"Usp7","Intron","Intron"
"11993","chr16",8828991,8831735,2745,"*",3.30163,17.0551,"1810013L24Rik","Promoter","TSS"
"11994","chr16",10411529,10413232,1704,"*",6.20392,28.89137,"Nubp1","Promoter","TSS"
"11995","chr16",10540936,10542954,2019,"*",6.10233,27.20679,"Dexi","Promoter","TSS"
"11996","chr16",10544880,10547072,2193,"*",6.67531,33.54778,"Clec16a","Promoter","TSS"
"11997","chr16",10767508,10770380,2873,"*",4.49457,14.93314,"Socs1","Intergenic","enhancer"
"11998","chr16",10782207,10787891,5685,"*",6.18189,32.20116,"Socs1","Promoter","TSS"
"11999","chr16",10813418,10814857,1440,"*",4.25119,17.82071,"Prm1","Intergenic","enhancer"
"12000","chr16",10990334,10993077,2744,"*",4.87644,30.33824,"Litaf","Promoter","TSS"
"12001","chr16",10998695,10999880,1186,"*",4.29127,14.14213,"Litaf","Intergenic","enhancer"
"12002","chr16",11008046,11009352,1307,"*",6.10233,27.20679,"Gm4262","Promoter","TSS"
"12003","chr16",11035125,11036166,1042,"*",4.90524,21.26939,"Snn","Intergenic","enhancer"
"12004","chr16",11133820,11135236,1417,"*",7.30279,37.64493,"Txndc11","Promoter","TSS"
"12005","chr16",11174822,11177969,3148,"*",6.74327,43.9221,"Zc3h7a","Promoter","TSS"
"12006","chr16",11201566,11204225,2660,"*",10.30394,67.30424,"Rsl1d1","Promoter","TSS"
"12007","chr16",11252239,11254876,2638,"*",5.23743,23.49254,"Mir1945","Promoter","TSS"
"12008","chr16",11269335,11270372,1038,"*",2.45868,3.50042,"Mir1945","Intergenic","enhancer"
"12009","chr16",11317396,11318576,1181,"*",4.36213,14.41578,"Tnfrsf17","Intron","Intron"
"12010","chr16",11321894,11324040,2147,"*",6.59686,36.35354,"Snx29","Promoter","TSS"
"12011","chr16",13667433,13668786,1354,"*",10.00382,64.14306,"Parn","Promoter","TSS"
"12012","chr16",13670711,13673124,2414,"*",8.5001,56.5805,"Bfar","Promoter","TSS"
"12013","chr16",13779315,13781719,2405,"*",4.8219,21.88974,"Rrn3","Promoter","TSS"
"12014","chr16",13818835,13819908,1074,"*",8.60329,49.94098,"Ntan1","Promoter","TSS"
"12015","chr16",13902011,13904650,2640,"*",3.80658,15.27003,"Mpv17l","Promoter","TSS"
"12016","chr16",14158682,14159925,1244,"*",10.00382,64.14306,"Marf1","Promoter","TSS"
"12017","chr16",14161577,14164176,2600,"*",4.1393,21.56104,"Marf1","Promoter","TSS"
"12018","chr16",14316758,14317871,1114,"*",7.00268,34.94259,"Fopnl","Promoter","TSS"
